4	5	1576.260254	0.834939	-6.659193	1.071958	0.465305
6	18	7742.509277	135.887344	25.247049	60.699097	18.813667
4	6	1644.987061	5.316635	-7.017157	2.440883	2.477081
6	19	8802.591797	89.251335	40.313339	43.985268	15.314964
4	7	2436.272217	3.357862	-7.785155	1.029990	0.828402
6	20	9935.969727	113.173973	38.335453	4.399639	11.025289
4	8	3029.829102	4.253353	-7.643479	-4.145186	0.336155
6	21	11195.211914	133.450195	40.673817	-2.191424	26.167547
4	9	4011.615479	-0.765522	-6.017279	-12.705671	0.582747
6	22	12287.717773	161.041809	43.264843	26.519825	15.312520
4	10	4355.881348	-3.166686	-5.614825	-7.259739	-0.968434
6	23	12093.411133	146.659744	50.526806	2.264566	-1.515117
4	11	5580.803711	-3.420714	-5.927125	8.818760	-2.156169
6	24	12272.147461	123.130814	38.770447	34.486828	5.880914
4	12	6135.549316	9.601276	-7.016161	3.593604	-3.283042
6	25	8019.782227	169.406128	58.284477	12.559563	9.871845
4	13	6423.906738	17.465141	-8.425826	-26.970970	-2.444134
4	14	6943.004395	6.221838	-13.900417	-20.404652	1.553620
4	15	7927.600098	2.854698	-13.502996	-51.378193	3.880359
4	16	8968.030273	10.848240	-23.406868	9.830341	0.667274
4	17	9360.952148	28.483593	-19.180151	-39.797604	3.617704
4	18	9955.699219	101.610962	-27.714294	-46.910530	-1.736835
4	19	10645.479492	29.836739	-34.963364	-66.423920	-8.439131
4	20	11817.436523	10.935630	-28.215786	-7.133457	-16.644604
7	0	225.493942	-0.907632	-5.409050	-0.157277	2.469412
4	21	12498.351562	29.074181	-29.347952	-25.172371	-11.055219
7	1	288.473297	-3.551907	-5.517603	1.404872	0.380476
4	22	13557.758789	3.748727	-40.760612	5.703426	-8.983649
7	2	394.947693	-4.322944	-5.072328	0.528271	1.406171
4	23	13368.412109	-17.999416	-35.801815	-70.724136	-20.029316
7	3	864.840942	-40.192726	-6.413239	1.422855	4.721250
4	24	14319.010742	-35.592522	-46.636345	-55.017410	-16.546698
7	4	987.513428	5.152016	-4.458425	0.918464	2.719330
4	25	10819.114258	-104.307495	-30.942949	-86.846939	-17.623260
7	5	1244.101929	1.643595	-3.394779	0.093460	1.980820
7	6	1365.506714	0.849405	-2.342090	-2.102131	2.223004
7	7	1881.743652	0.963084	-2.903738	1.220710	-0.149143
